divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
divide,100,5
add,10,20
subtract,100,50
multiply,20,30
